policy_id,issue_age,gender,risk_class,product,face_amount,issue_date
6175,44,M,Standard,Term10,37300,2022-12-13
6176,43,M,Standard,Term10,70200,2020-12-09
6177,55,M,Standard,Term20,42900,2020-05-06
6178,47,M,Preferred,Term10,12600,2023-11-27
6179,57,F,Standard,Term10,89400,2020-04-10
6180,62,M,Standard,Term10,84400,2019-03-17
6181,41,M,Standard,Term20,67500,2018-03-10
6182,60,M,Preferred,Term10,45900,2018-04-12
6183,31,F,Standard,Term20,57300,2022-04-07
6184,62,F,Standard,Term10,97900,2019-04-28
6185,32,F,Preferred,Term20,41000,2022-05-17
6186,59,F,Standard,Term10,100300,2018-01-11
6187,41,M,Standard,Term10,24700,2022-05-16
6188,64,F,Standard,Term10,66200,2020-07-27
6189,30,F,Preferred,Term10,60800,2022-05-18
6190,44,F,Preferred,Term20,109300,2022-06-27
6191,61,M,Standard,Term20,34500,2021-03-19
6192,26,M,Preferred,Term10,36800,2023-02-20
6193,35,F,Preferred,Term10,25900,2023-11-11
6194,28,M,Preferred,Term10,42600,2022-12-15
6195,38,M,Preferred,Term10,69800,2020-05-17
6196,41,M,Preferred,Term20,20400,2023-10-24
6197,50,M,Standard,Term20,45900,2023-02-21
6198,35,M,Standard,Term10,86400,2020-03-10
6199,31,F,Preferred,Term10,56300,2019-07-13
6200,31,M,Standard,Term20,62600,2019-09-11
6201,63,F,Standard,Term20,24300,2023-09-28
6202,64,M,Preferred,Term20,56400,2018-05-06
6203,34,F,Preferred,Term10,60900,2018-11-17
6204,33,M,Preferred,Term10,54300,2021-08-08
6205,27,F,Preferred,Term10,65600,2023-04-04
6206,64,F,Standard,Term20,49700,2019-06-04
6207,53,F,Preferred,Term10,45500,2021-04-01
6208,56,M,Preferred,Term20,32100,2018-02-24
6209,36,F,Standard,Term10,107400,2022-01-24
6210,51,M,Standard,Term20,28700,2023-06-01
6211,27,M,Preferred,Term10,65800,2021-01-08
6212,52,M,Standard,Term20,177700,2018-12-12
6213,48,F,Standard,Term10,115900,2018-11-05
6214,38,F,Standard,Term20,81300,2022-09-11
6215,54,F,Standard,Term10,69600,2018-10-26
6216,51,F,Standard,Term20,55500,2018-08-11
6217,42,M,Preferred,Term20,34900,2023-09-15
6218,32,M,Preferred,Term10,51400,2021-11-24
6219,25,M,Preferred,Term10,84500,2021-07-01
6220,63,M,Standard,Term10,75600,2022-10-23
6221,36,F,Standard,Term10,96100,2020-03-13
6222,37,F,Standard,Term20,124500,2019-11-19
6223,52,F,Preferred,Term10,54400,2021-09-27
6224,35,F,Preferred,Term10,67200,2018-02-20
6225,40,F,Standard,Term10,19200,2019-03-09
6226,54,F,Preferred,Term10,231800,2021-02-23
6227,49,M,Standard,Term10,46700,2023-03-07
6228,51,F,Standard,Term20,88500,2021-10-11
6229,25,F,Preferred,Term10,46700,2022-10-19
6230,43,F,Standard,Term20,46000,2019-12-13
6231,44,F,Preferred,Term20,51900,2018-02-24
6232,50,F,Standard,Term10,28400,2020-07-07
6233,31,F,Preferred,Term20,13500,2022-10-18
6234,31,M,Standard,Term20,120100,2018-12-07
6235,56,M,Standard,Term10,83100,2023-02-17
6236,52,F,Standard,Term10,34600,2019-08-27
6237,58,F,Preferred,Term20,78500,2022-01-28
6238,36,M,Standard,Term10,98200,2023-02-22
6239,65,M,Standard,Term10,39500,2021-11-18
6240,36,F,Standard,Term10,76700,2019-12-13
6241,51,F,Standard,Term10,109500,2019-03-09
6242,31,M,Standard,Term20,25300,2020-11-02
6243,62,F,Preferred,Term10,82500,2023-11-15
6244,38,M,Standard,Term10,74500,2022-07-21
6245,57,M,Standard,Term20,185000,2021-03-24
6246,38,F,Standard,Term10,83600,2022-09-27
6247,57,F,Standard,Term10,46800,2018-07-06
6248,43,F,Standard,Term10,50200,2018-05-26
6249,27,M,Standard,Term20,201600,2021-11-08
6250,32,M,Standard,Term20,48400,2021-08-20
6251,53,F,Preferred,Term10,85100,2019-04-21
6252,32,F,Standard,Term20,51900,2021-05-19
6253,36,F,Preferred,Term20,114500,2018-04-12
6254,47,M,Standard,Term20,118000,2019-07-04
6255,35,F,Preferred,Term20,59100,2023-04-15
6256,30,M,Preferred,Term20,46900,2018-08-03
6257,50,F,Standard,Term20,46200,2021-06-18
6258,53,F,Standard,Term10,21200,2023-01-08
6259,55,M,Standard,Term10,63600,2022-01-06
6260,63,M,Preferred,Term10,62800,2020-02-16
6261,30,F,Standard,Term10,36700,2019-02-07
6262,42,M,Standard,Term20,19900,2018-01-26
6263,34,M,Standard,Term20,67800,2018-08-03
6264,61,F,Standard,Term20,73100,2021-08-25
6265,47,F,Preferred,Term20,75900,2021-01-22
6266,29,M,Standard,Term20,33100,2020-05-09
6267,53,F,Preferred,Term20,76000,2019-04-16
6268,26,M,Preferred,Term10,53800,2018-07-11
6269,36,M,Standard,Term10,100600,2018-08-07
6270,54,M,Standard,Term10,33400,2019-07-09
6271,45,M,Preferred,Term10,119400,2023-05-10
6272,56,F,Preferred,Term10,148200,2019-01-15
6273,48,F,Preferred,Term10,64200,2018-10-17
6274,59,M,Preferred,Term10,76300,2021-10-23
6275,48,M,Standard,Term10,95800,2018-11-16
6276,27,M,Preferred,Term20,32400,2020-09-22
6277,27,M,Preferred,Term10,44700,2022-04-26
6278,56,F,Standard,Term20,66900,2018-09-25
6279,26,F,Standard,Term10,202000,2023-11-12
6280,40,M,Standard,Term20,29200,2021-01-15
6281,25,F,Standard,Term20,160000,2023-07-23
6282,37,M,Standard,Term20,53300,2022-08-19
6283,49,M,Preferred,Term10,58600,2023-12-04
6284,32,F,Preferred,Term20,124300,2021-07-27
6285,44,M,Standard,Term10,201400,2018-11-22
6286,65,F,Standard,Term10,77200,2018-10-19
6287,27,M,Standard,Term20,120400,2019-10-28
6288,27,M,Standard,Term10,34500,2018-02-05
6289,36,F,Standard,Term10,43600,2022-07-25
6290,58,F,Standard,Term20,26600,2023-09-10
6291,41,F,Preferred,Term10,43900,2021-02-23
6292,51,F,Standard,Term20,84000,2019-12-03
6293,26,M,Standard,Term10,68000,2023-09-16
6294,55,M,Preferred,Term10,168800,2019-11-04
6295,27,M,Standard,Term10,205400,2023-08-27
6296,54,F,Preferred,Term10,55200,2022-11-14
6297,31,M,Standard,Term20,39800,2020-11-24
6298,60,F,Standard,Term20,120100,2022-01-21
6299,37,M,Standard,Term10,127800,2021-12-14
6300,32,F,Standard,Term10,78000,2023-07-06
6301,38,M,Preferred,Term20,91400,2021-06-14
6302,25,F,Preferred,Term10,83200,2020-03-09
6303,31,M,Standard,Term10,33100,2018-05-08
6304,49,F,Standard,Term10,28800,2023-07-10
6305,37,M,Preferred,Term20,58100,2022-07-07
6306,39,F,Standard,Term10,53100,2018-09-24
6307,58,F,Standard,Term10,70700,2021-09-26
6308,30,F,Preferred,Term20,55300,2022-09-06
6309,41,F,Standard,Term20,21500,2022-07-06
6310,32,F,Standard,Term20,16900,2019-12-01
6311,44,M,Standard,Term20,93200,2018-11-12
6312,38,F,Standard,Term20,40200,2023-12-18
6313,26,M,Preferred,Term20,52100,2020-09-08
6314,27,F,Standard,Term20,42800,2023-03-15
6315,59,F,Preferred,Term10,34600,2020-12-10
6316,27,F,Standard,Term10,34100,2022-11-01
6317,57,M,Standard,Term20,110400,2019-04-07
6318,62,M,Preferred,Term20,51900,2021-11-22
6319,44,M,Standard,Term10,87600,2021-07-25
6320,37,M,Standard,Term20,95000,2019-09-12
6321,56,F,Standard,Term20,72400,2022-05-17
6322,65,F,Preferred,Term10,96900,2020-04-16
6323,29,M,Preferred,Term20,60400,2021-05-09
6324,64,M,Standard,Term10,135700,2018-03-19
6325,63,M,Standard,Term20,98100,2018-02-12
6326,30,F,Standard,Term20,106300,2022-06-02
6327,27,M,Standard,Term20,34100,2023-12-11
6328,54,F,Standard,Term20,70100,2018-01-05
6329,28,M,Preferred,Term20,19900,2018-04-14
6330,49,F,Standard,Term10,138800,2019-04-13
6331,27,M,Standard,Term20,41200,2018-03-14
6332,53,M,Standard,Term10,44800,2019-01-05
6333,34,M,Standard,Term10,26400,2022-03-27
6334,28,F,Standard,Term10,58600,2022-07-04
6335,27,F,Standard,Term10,51000,2021-06-09
6336,32,M,Standard,Term10,178700,2020-08-10
6337,47,M,Standard,Term10,100300,2018-11-13
6338,28,F,Preferred,Term10,44000,2021-02-12
6339,57,M,Standard,Term10,22000,2023-04-28
6340,49,M,Standard,Term10,15200,2019-11-24
6341,37,M,Standard,Term10,32300,2021-03-02
6342,65,F,Standard,Term20,26900,2020-02-17
6343,52,M,Standard,Term10,73800,2020-03-15
6344,52,F,Standard,Term20,54900,2021-05-27
6345,32,M,Standard,Term10,60500,2019-04-10
6346,54,F,Standard,Term20,33900,2019-07-13
6347,47,M,Standard,Term20,65600,2018-03-27
6348,65,F,Preferred,Term20,25500,2022-07-14
6349,44,F,Preferred,Term20,56800,2023-11-17
6350,52,M,Preferred,Term20,98500,2020-04-09
6351,38,M,Standard,Term10,48100,2021-07-22
6352,26,M,Preferred,Term10,78100,2023-09-03
6353,30,M,Standard,Term10,18300,2022-01-28
6354,60,M,Standard,Term20,17400,2019-05-05
6355,55,F,Preferred,Term20,72900,2022-08-17
6356,39,F,Preferred,Term10,112200,2020-04-02
6357,53,F,Standard,Term20,51900,2023-05-03
6358,25,F,Preferred,Term10,216900,2023-06-20
6359,26,F,Standard,Term20,25200,2018-12-23
6360,45,M,Standard,Term20,39800,2023-02-10
6361,50,M,Standard,Term10,65100,2019-08-02
6362,63,M,Standard,Term20,79100,2020-12-01
6363,56,F,Preferred,Term10,42200,2022-11-27
6364,35,M,Standard,Term20,31700,2018-07-22
6365,58,M,Standard,Term20,86900,2018-05-11
6366,45,F,Preferred,Term10,64900,2020-02-08
6367,58,M,Preferred,Term10,48700,2021-04-20
6368,32,M,Preferred,Term10,80800,2021-10-26
6369,26,M,Preferred,Term10,55200,2023-01-19
6370,27,M,Preferred,Term20,55100,2019-09-24
6371,65,M,Standard,Term10,53900,2022-12-24
6372,28,M,Standard,Term10,36600,2019-06-09
6373,63,F,Preferred,Term10,34400,2020-10-21
6374,54,M,Standard,Term10,43700,2021-12-07
6375,30,F,Standard,Term10,61000,2020-10-07
6376,60,M,Standard,Term20,19500,2019-07-28
6377,30,M,Standard,Term10,105500,2019-07-10
6378,30,M,Standard,Term20,60500,2023-03-23
6379,48,F,Preferred,Term10,31600,2023-02-10
6380,36,F,Standard,Term20,157900,2018-10-26
6381,36,M,Standard,Term10,61400,2019-07-08
6382,32,F,Standard,Term10,26900,2023-12-01
6383,49,M,Preferred,Term10,153700,2018-09-13
6384,26,M,Standard,Term20,135000,2021-04-17
6385,35,F,Standard,Term20,34700,2019-12-11
6386,47,F,Standard,Term10,49300,2023-01-08
6387,44,M,Standard,Term10,45500,2022-02-24
6388,53,M,Standard,Term20,19300,2022-08-11
6389,33,M,Standard,Term10,72800,2018-08-20
6390,51,F,Standard,Term20,99400,2018-09-03
6391,56,M,Preferred,Term10,88800,2022-08-25
6392,40,F,Standard,Term20,61100,2019-04-21
6393,35,F,Standard,Term10,105400,2020-02-05
6394,47,M,Preferred,Term10,30300,2018-12-15
6395,48,M,Preferred,Term20,178300,2018-05-21
6396,28,F,Standard,Term10,37700,2022-03-23
6397,48,M,Preferred,Term20,40300,2019-01-12
6398,31,F,Standard,Term20,42400,2019-10-04
6399,48,F,Standard,Term10,40600,2023-11-02
6400,63,F,Preferred,Term10,53300,2022-11-28
6401,47,M,Standard,Term10,52100,2019-11-04
6402,56,M,Standard,Term10,64700,2023-03-10
6403,37,M,Preferred,Term20,36600,2023-01-24
6404,62,M,Preferred,Term20,66200,2020-07-27
6405,58,F,Preferred,Term10,31100,2020-07-14
6406,62,M,Preferred,Term20,92900,2021-01-19
6407,55,F,Standard,Term20,92200,2018-11-15
6408,51,F,Standard,Term20,59700,2023-08-04
6409,46,F,Standard,Term10,40500,2018-09-14
6410,63,F,Preferred,Term10,72200,2022-07-22
6411,59,F,Standard,Term10,35200,2021-12-18
6412,42,M,Standard,Term20,61100,2018-10-16
6413,28,F,Standard,Term20,54700,2020-07-24
6414,25,F,Preferred,Term20,290100,2019-07-06
6415,34,M,Standard,Term10,28700,2023-11-16
6416,27,M,Standard,Term20,12100,2021-05-06
6417,33,F,Preferred,Term20,40800,2020-11-02
6418,29,M,Preferred,Term10,21400,2019-02-27
6419,65,M,Standard,Term10,38700,2018-01-22
6420,28,F,Standard,Term10,27500,2021-01-28
6421,50,F,Preferred,Term20,34800,2021-05-13
6422,39,F,Standard,Term10,31600,2023-07-17
6423,32,F,Standard,Term10,106700,2021-11-02
6424,53,F,Preferred,Term10,58200,2020-12-06
6425,64,F,Standard,Term20,114200,2020-01-03
6426,57,F,Standard,Term20,61300,2019-10-10
6427,64,F,Standard,Term20,104500,2021-03-12
6428,49,F,Standard,Term20,49900,2018-05-06
6429,52,F,Standard,Term20,155900,2018-11-22
6430,31,F,Preferred,Term20,79400,2023-12-18
6431,59,F,Standard,Term10,37500,2018-10-13
6432,55,M,Preferred,Term20,86800,2019-03-12
6433,35,F,Preferred,Term20,60900,2021-01-16
6434,39,F,Preferred,Term20,53000,2019-12-11
6435,50,F,Standard,Term10,63400,2022-03-22
6436,25,F,Preferred,Term10,94000,2021-03-23
6437,58,F,Standard,Term10,16800,2018-07-06
6438,36,M,Preferred,Term10,48500,2020-03-27
6439,28,M,Standard,Term10,90200,2022-08-13
6440,38,M,Preferred,Term10,69500,2020-11-06
6441,59,M,Standard,Term10,30500,2022-05-24
6442,36,M,Standard,Term20,14500,2021-06-12
6443,47,M,Standard,Term20,166100,2020-11-05
6444,58,M,Standard,Term20,53500,2021-11-16
6445,26,M,Standard,Term10,148500,2020-02-12
6446,56,F,Standard,Term10,96500,2018-09-07
6447,36,F,Preferred,Term10,37200,2020-01-21
6448,53,M,Preferred,Term20,13300,2020-02-12
6449,32,F,Standard,Term10,45400,2022-08-15
6450,30,F,Preferred,Term20,58600,2022-02-02
6451,57,F,Preferred,Term10,78500,2021-03-11
6452,58,M,Preferred,Term10,30700,2020-06-02
6453,65,F,Standard,Term10,66600,2021-05-08
6454,52,M,Standard,Term10,66600,2023-07-23
6455,44,M,Preferred,Term10,108200,2023-12-26
6456,32,M,Standard,Term20,49800,2019-06-10
6457,37,F,Standard,Term10,78100,2019-04-20
6458,51,M,Standard,Term10,71200,2020-03-20
6459,39,F,Standard,Term10,101300,2021-11-22
6460,44,F,Standard,Term20,36600,2022-03-03
6461,31,F,Preferred,Term20,9500,2022-01-09
6462,43,M,Standard,Term20,51900,2021-07-19
6463,34,M,Preferred,Term10,52100,2022-09-09
6464,29,M,Standard,Term20,29900,2018-01-19
6465,30,F,Preferred,Term10,24200,2019-08-26
6466,46,M,Preferred,Term20,42400,2021-06-24
6467,40,F,Standard,Term20,55900,2021-10-14
6468,29,M,Standard,Term10,63400,2023-01-06
6469,46,F,Standard,Term10,15200,2021-11-09
6470,31,F,Preferred,Term10,20900,2020-11-16
6471,25,F,Standard,Term10,117900,2021-09-21
6472,30,F,Standard,Term10,53400,2018-08-26
6473,43,F,Standard,Term10,59800,2020-09-24
6474,64,M,Standard,Term10,26900,2018-02-07
6475,34,F,Standard,Term20,59700,2018-11-04
6476,36,F,Preferred,Term10,47800,2020-10-04
6477,34,F,Standard,Term20,41300,2018-10-07
6478,39,M,Preferred,Term10,24900,2019-06-10
6479,54,M,Standard,Term10,35600,2023-02-02
6480,38,F,Standard,Term10,195500,2023-07-28
6481,51,F,Preferred,Term20,48500,2021-07-10
6482,61,F,Preferred,Term10,96200,2023-04-05
6483,63,M,Preferred,Term20,53200,2018-12-15
6484,48,M,Standard,Term20,49600,2023-05-04
6485,54,M,Standard,Term20,40900,2020-12-24
6486,62,F,Preferred,Term10,134200,2020-11-28
6487,57,F,Standard,Term10,74900,2022-01-26
6488,37,F,Preferred,Term10,37300,2020-02-12
6489,30,M,Standard,Term20,47300,2021-05-18
6490,29,M,Standard,Term20,114200,2019-08-05
6491,61,F,Preferred,Term20,10900,2021-02-02
6492,47,F,Preferred,Term10,72100,2018-03-16
6493,37,M,Preferred,Term20,82700,2019-11-21
6494,39,F,Preferred,Term20,38200,2021-06-01
6495,36,M,Standard,Term20,65700,2023-07-28
6496,57,M,Standard,Term20,80900,2019-07-12
6497,50,F,Preferred,Term10,28600,2021-12-18
6498,61,F,Standard,Term20,99200,2018-02-02
6499,37,F,Standard,Term20,71600,2021-07-25
6500,44,F,Preferred,Term10,54600,2023-01-16
6501,29,F,Standard,Term10,63800,2020-01-14
6502,64,F,Preferred,Term10,91500,2022-06-18
6503,45,F,Standard,Term10,240300,2020-11-24
6504,47,F,Preferred,Term20,86300,2023-05-01
6505,41,M,Standard,Term10,97400,2021-09-02
6506,36,F,Preferred,Term20,67200,2019-12-15
6507,63,M,Preferred,Term10,187400,2019-01-22
6508,45,F,Standard,Term20,24800,2023-09-27
6509,52,F,Standard,Term20,21100,2020-11-03
6510,26,F,Preferred,Term20,65600,2020-11-12
6511,36,F,Preferred,Term10,89000,2021-09-22
6512,57,M,Preferred,Term20,12800,2018-12-27
6513,28,M,Standard,Term10,59800,2019-08-08
6514,29,M,Standard,Term20,53700,2020-01-27
6515,58,M,Standard,Term10,93600,2019-12-23
6516,37,F,Standard,Term10,77400,2021-11-07
6517,36,F,Standard,Term20,20200,2020-03-23
6518,48,F,Standard,Term10,31300,2020-12-17
6519,32,M,Standard,Term10,36900,2022-08-24
6520,26,M,Standard,Term10,93300,2022-06-24
6521,25,F,Standard,Term10,75000,2019-10-06
6522,28,F,Standard,Term20,41300,2020-08-20
6523,31,M,Standard,Term20,65300,2021-10-13
6524,53,F,Preferred,Term10,31700,2023-05-22
6525,37,F,Preferred,Term20,204800,2021-05-04
6526,27,F,Standard,Term20,84500,2018-02-08
6527,25,M,Preferred,Term20,96000,2021-11-07
6528,44,M,Preferred,Term10,136800,2022-04-26
6529,59,F,Standard,Term10,110200,2023-02-11
6530,38,F,Standard,Term10,61000,2023-01-07
6531,27,M,Standard,Term20,53600,2022-05-21
6532,34,M,Standard,Term20,129700,2021-06-19
6533,45,F,Standard,Term20,60800,2019-11-18
6534,32,M,Standard,Term10,38200,2023-08-25
6535,65,M,Preferred,Term20,194800,2020-10-26
6536,56,F,Standard,Term10,34100,2022-01-11
6537,39,M,Standard,Term20,21100,2022-01-27
6538,64,F,Preferred,Term10,108600,2018-03-16
6539,38,F,Preferred,Term20,38600,2020-05-25
6540,30,M,Preferred,Term20,77700,2022-01-20
6541,63,M,Preferred,Term10,178100,2020-11-03
6542,64,F,Preferred,Term20,26200,2021-12-26
6543,37,F,Standard,Term20,58400,2021-06-17
6544,49,F,Preferred,Term10,145800,2018-10-13
6545,32,M,Standard,Term10,90100,2019-03-10
6546,51,M,Standard,Term20,53800,2020-01-17
6547,53,F,Standard,Term10,251100,2020-11-26
6548,54,M,Standard,Term10,56500,2018-10-04
6549,48,F,Standard,Term20,76000,2018-10-07
6550,53,F,Standard,Term10,161100,2019-10-02
6551,47,M,Standard,Term20,107900,2023-09-06
6552,58,F,Standard,Term20,132300,2023-10-01
6553,32,M,Standard,Term10,34900,2023-12-06
6554,44,M,Preferred,Term20,125100,2023-11-14
6555,42,M,Standard,Term10,66300,2023-11-24
6556,46,F,Preferred,Term10,38300,2022-06-16
6557,30,F,Standard,Term20,68400,2018-10-07
6558,38,F,Preferred,Term20,67100,2020-03-03
6559,64,M,Standard,Term10,183700,2022-04-25
6560,29,F,Standard,Term20,75300,2020-11-06
6561,51,M,Standard,Term20,37500,2019-05-22
6562,52,F,Preferred,Term10,32600,2018-11-08
6563,44,M,Preferred,Term10,58200,2020-06-18
6564,26,M,Preferred,Term10,26700,2020-04-25
6565,26,F,Preferred,Term20,39000,2022-05-26
6566,36,M,Standard,Term10,51700,2022-07-03
6567,29,F,Preferred,Term10,46500,2018-01-15
6568,28,M,Standard,Term10,92600,2021-07-14
6569,31,M,Standard,Term20,38500,2023-02-25
6570,32,F,Preferred,Term10,13600,2020-06-23
6571,59,M,Preferred,Term10,21800,2023-04-05
6572,51,F,Standard,Term10,59200,2018-08-25
6573,26,M,Standard,Term10,42100,2019-11-11
6574,50,F,Standard,Term10,28500,2023-02-20
6575,30,F,Standard,Term20,193900,2022-02-05
6576,42,M,Standard,Term20,98400,2019-06-08
6577,26,M,Standard,Term10,57800,2023-10-03
6578,28,F,Standard,Term20,68900,2020-04-04
6579,30,F,Standard,Term10,51100,2022-10-27
6580,42,M,Standard,Term20,28200,2019-01-05
6581,43,M,Preferred,Term10,111100,2020-04-18
6582,39,M,Standard,Term20,99800,2019-07-22
6583,50,M,Standard,Term20,18300,2020-08-03
6584,54,M,Preferred,Term20,68600,2021-05-09
6585,54,M,Preferred,Term10,73300,2022-11-14
6586,48,F,Standard,Term10,49400,2021-06-10
6587,47,F,Preferred,Term20,210700,2018-08-25
6588,45,M,Standard,Term10,197500,2021-02-05
6589,34,F,Standard,Term10,47700,2020-12-21
6590,44,F,Standard,Term10,52400,2018-07-13
6591,25,F,Preferred,Term10,48800,2019-06-11
6592,64,F,Preferred,Term10,41500,2023-04-10
6593,40,F,Preferred,Term10,34500,2020-08-19
6594,56,F,Preferred,Term20,81200,2022-01-10
6595,64,M,Standard,Term10,194200,2019-06-18
6596,45,M,Preferred,Term10,151800,2023-10-01
6597,60,F,Standard,Term10,96100,2022-10-08
6598,44,F,Standard,Term20,14100,2018-08-13
6599,30,M,Standard,Term10,19600,2022-05-07
6600,26,F,Preferred,Term20,113400,2023-07-04
6601,30,M,Preferred,Term20,158200,2023-03-07
6602,63,M,Preferred,Term20,83500,2022-08-15
6603,44,F,Standard,Term10,49800,2022-03-27
6604,38,F,Preferred,Term20,134800,2021-04-19
6605,43,M,Preferred,Term10,94100,2018-09-26
6606,35,F,Preferred,Term10,118500,2018-02-16
6607,60,F,Standard,Term10,19700,2019-04-01
6608,65,M,Standard,Term20,73600,2019-05-05
6609,28,M,Preferred,Term10,173600,2023-12-22
6610,54,F,Preferred,Term10,82200,2023-10-18
6611,38,F,Standard,Term20,105800,2019-05-24
6612,26,M,Standard,Term10,61200,2020-08-12
6613,62,M,Standard,Term10,63800,2022-03-27
6614,27,M,Standard,Term20,138900,2022-10-11
6615,33,F,Preferred,Term20,40100,2023-05-24
6616,26,F,Standard,Term20,37800,2022-11-05
6617,44,F,Standard,Term10,44900,2022-11-13
6618,49,M,Preferred,Term10,60700,2022-03-28
6619,38,M,Standard,Term10,22800,2023-05-23
6620,27,M,Standard,Term20,92800,2020-11-11
6621,29,M,Standard,Term10,54300,2019-02-26
6622,63,M,Standard,Term10,99900,2023-08-13
6623,58,F,Preferred,Term10,16800,2018-07-27
6624,63,M,Preferred,Term10,100200,2019-07-03
6625,46,M,Preferred,Term10,133500,2018-07-24
6626,47,M,Standard,Term10,77900,2023-07-19
6627,57,F,Preferred,Term10,61000,2023-05-05
6628,50,F,Standard,Term10,100600,2020-06-08
6629,42,M,Preferred,Term10,128400,2018-12-23
6630,36,M,Standard,Term10,81900,2019-01-21
6631,44,F,Standard,Term10,85700,2021-02-06
6632,27,M,Standard,Term20,161800,2020-01-02
6633,32,F,Preferred,Term10,94500,2022-08-09
6634,55,F,Preferred,Term10,37000,2022-04-09
6635,60,M,Standard,Term10,128000,2020-01-18
6636,29,F,Standard,Term10,55600,2021-03-21
6637,28,M,Preferred,Term10,61100,2018-04-08
6638,28,M,Standard,Term10,63800,2018-02-12
6639,57,F,Standard,Term10,107100,2020-10-06
6640,37,M,Preferred,Term20,171000,2018-01-01
6641,38,M,Standard,Term20,60800,2018-11-26
6642,25,M,Preferred,Term10,169200,2022-12-23
6643,64,F,Preferred,Term10,66100,2018-12-23
6644,42,M,Preferred,Term20,138900,2019-03-28
6645,57,M,Standard,Term10,67400,2022-03-02
6646,54,M,Preferred,Term20,44600,2019-12-11
6647,30,F,Standard,Term20,189700,2019-08-21
6648,57,F,Preferred,Term10,42100,2022-07-18
6649,47,F,Preferred,Term10,40400,2018-11-22
6650,49,F,Preferred,Term10,28200,2019-03-11
6651,33,F,Standard,Term20,128100,2021-05-03
6652,59,M,Standard,Term10,147600,2018-02-16
6653,63,M,Standard,Term20,74900,2021-10-21
6654,41,F,Standard,Term10,33200,2020-03-21
6655,28,M,Standard,Term20,59600,2019-02-05
6656,59,M,Standard,Term20,49900,2021-05-18
6657,61,M,Preferred,Term10,32300,2018-07-18
6658,45,M,Standard,Term10,44700,2021-03-09
6659,48,F,Standard,Term10,81100,2020-11-08
6660,34,M,Standard,Term20,41600,2018-10-06
6661,27,F,Standard,Term20,71300,2022-12-04
6662,63,M,Standard,Term10,20600,2020-05-16
6663,44,M,Preferred,Term20,164000,2018-05-09
6664,36,F,Standard,Term10,47300,2020-07-19
6665,53,M,Standard,Term10,100900,2022-11-17
6666,26,M,Standard,Term20,67100,2020-07-17
6667,28,M,Standard,Term10,76200,2020-05-27
6668,34,F,Preferred,Term20,30400,2018-08-04
6669,43,F,Standard,Term10,37900,2018-02-02
6670,40,M,Standard,Term10,38500,2019-12-10
6671,32,F,Standard,Term10,60800,2019-09-01
6672,39,F,Standard,Term10,132700,2021-06-21
6673,38,M,Standard,Term10,77600,2020-02-11
6674,46,F,Standard,Term20,34900,2018-04-05
6675,48,F,Preferred,Term10,63100,2021-07-03
6676,61,M,Standard,Term10,57000,2023-12-25
6677,58,M,Standard,Term10,48500,2023-06-11
6678,36,M,Preferred,Term10,59300,2023-12-14
6679,62,F,Standard,Term10,94700,2020-07-05
6680,46,F,Standard,Term20,38900,2020-10-23
6681,32,M,Preferred,Term20,48700,2018-02-21
6682,38,F,Preferred,Term10,107900,2022-10-10
6683,55,M,Preferred,Term10,79300,2020-03-24
6684,58,M,Preferred,Term10,129000,2021-05-11
6685,40,F,Standard,Term10,141700,2019-04-26
6686,31,F,Preferred,Term20,26500,2019-07-28
6687,32,M,Standard,Term10,71200,2022-08-13
6688,29,M,Standard,Term20,44100,2020-05-16
6689,53,M,Preferred,Term10,29200,2021-01-24
6690,45,M,Preferred,Term20,37300,2023-08-03
6691,43,F,Preferred,Term20,50000,2019-06-14
6692,52,F,Standard,Term20,50200,2018-10-27
6693,58,M,Preferred,Term20,41600,2022-09-06
6694,57,M,Standard,Term10,59400,2021-05-11
6695,30,F,Preferred,Term20,259900,2020-01-24
6696,49,M,Preferred,Term10,21300,2021-07-20
6697,61,F,Standard,Term10,118500,2023-10-14
6698,56,M,Preferred,Term10,59200,2019-10-04
6699,38,M,Standard,Term10,46000,2022-05-06
6700,41,M,Standard,Term20,17800,2021-03-24
6701,61,M,Preferred,Term10,94600,2022-01-15
6702,26,M,Preferred,Term10,25200,2023-08-27
6703,46,F,Standard,Term10,98400,2018-04-03
6704,29,M,Standard,Term20,170200,2018-10-11
6705,61,F,Standard,Term20,27700,2018-08-03
6706,26,F,Standard,Term20,120700,2019-01-05
6707,25,F,Standard,Term10,60800,2020-09-01
6708,38,F,Standard,Term10,17000,2019-04-16
6709,33,M,Standard,Term10,29100,2022-11-07
6710,45,M,Preferred,Term10,66600,2022-01-05
6711,37,F,Standard,Term20,76200,2020-05-25
6712,39,M,Standard,Term20,23200,2021-01-13
6713,48,F,Preferred,Term10,61000,2019-08-16
6714,47,F,Standard,Term10,98100,2021-06-18
6715,63,M,Preferred,Term20,109000,2019-07-13
6716,44,M,Standard,Term10,46700,2022-09-04
6717,48,M,Standard,Term20,77900,2019-11-14
6718,52,M,Preferred,Term10,113900,2023-05-27
6719,32,M,Standard,Term10,99900,2023-07-20
6720,52,F,Standard,Term10,102200,2019-08-20
6721,60,F,Preferred,Term10,64100,2021-11-16
6722,38,M,Standard,Term20,56600,2022-03-11
6723,32,F,Preferred,Term10,70500,2023-07-14
6724,39,F,Standard,Term10,37900,2020-11-12
